mean_base_quality	ref_start_1based	mapq	has_sa	sa_count	num_segments	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
0.0	-0.2002413516205398	0.0	1.0	1.0	1.0	8.516593011344206	8.516593011344206	8.516593011344206	1.0	47.0	47.0	0.0	0.0	4.174387269895637	0.0	1.371113977736713	-11.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.2002413516205398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.295836866004329	0.0	1.0825464201435906	-49.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.2002413516205398	0.0	1.0	1.0	1.0	8.521981708148035	8.521981708148035	8.521981708148035	1.0	4.0	4.0	0.0	0.0	3.6375861597263857	0.0	1.1947969621292833	-38.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.2002413516205398	0.0	1.0	1.0	1.0	8.519789817263504	8.519789817263504	8.519789817263504	1.0	29.0	29.0	0.0	0.0	3.8918202981106265	0.0	1.2783023865709395	-27.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.2002413516205398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9444389791664403	0.0	0.9671267134323301	-57.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.2000878754784846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8903717578961645	0.9493678621260133	58.0	0.3475912408759127	0.372196024281583	2.0	1.0
0.0	-0.1999344215584173	0.0	1.0	1.0	1.0	8.270781013162674	8.270781013162674	8.270781013162674	1.0	23.0	23.0	0.0	0.0	0.0	3.58351893845611	1.1770381108229664	40.0	0.3475912408759127	0.372196024281583	2.0	1.0
0.0	-0.19978098985389928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0233090024330878	-1.1165620196441126	0.0	0.0
0.0	-0.19978098985389928	0.0	1.0	1.0	1.0	8.730043953245016	8.730043953245016	8.730043953245016	1.0	33.0	33.0	0.0	0.0	0.0	3.912023005428146	1.284938142335849	26.0	-0.36987834549878174	-0.40327749263997076	0.0	0.0
0.0	-0.1996275803585013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0233090024330878	-1.1165620196441126	0.0	0.0
0.0	-0.19947419306579608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6805839416058389	-0.7443659953625296	1.0	1.0
0.0	-0.19932082796935444	0.0	1.0	1.0	1.0	8.729558869558568	8.729558869558568	8.729558869558568	1.0	33.0	33.0	0.0	0.0	0.0	3.970291913552122	1.3040770744067676	23.0	-0.35824817518248053	-0.39606075606388025	0.0	0.0
0.0	-0.19916748506275653	0.0	1.0	1.0	1.0	8.506940814951886	8.506940814951886	8.506940814951886	1.0	44.0	44.0	0.0	0.0	0.0	4.0943445622221	1.3448232509278841	16.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19901416433958258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6805839416058389	-0.7443659953625296	0.0	0.0
0.0	-0.19870758941783126	0.0	1.0	1.0	1.0	8.506334448081361	8.506334448081361	8.506334448081361	1.0	53.0	53.0	0.0	0.0	0.0	4.143134726391533	1.3608488067145301	13.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19870758941783126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.332204510175204	1.0944916906793758	48.0	-0.6198540145985384	-0.5460229789229607	0.0	0.0
0.0	-0.19870758941783126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6665936739659365	-0.7443659953625296	1.0	1.0
0.0	-0.19855433520642937	0.0	1.0	1.0	1.0	8.506132244056813	8.506132244056813	8.506132244056813	1.0	53.0	53.0	0.0	0.0	0.0	4.1588830833596715	1.3660214921817178	12.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.1984011031527968	0.0	1.0	1.0	1.0	8.268218880067506	8.268218880067506	8.268218880067506	1.0	12.0	12.0	0.0	0.0	0.0	3.828641396489095	1.2575507242285282	30.0	-0.02963503649634892	-0.02133757132063708	2.0	1.0
0.0	-0.1984011031527968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0794415416798357	0.6830107460908589	68.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.1984011031527968	0.0	1.0	1.0	1.0	8.505929999137527	8.505929999137527	8.505929999137527	1.0	54.0	54.0	0.0	0.0	0.0	4.174387269895637	1.371113977736713	11.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19824789325052689	0.0	1.0	1.0	1.0	8.505727713306959	8.505727713306959	8.505727713306959	1.0	54.0	54.0	0.0	0.0	0.0	4.189654742026425	1.3761287123767392	10.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19824789325052689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6665936739659365	-0.7443659953625296	3.0	0.667
0.0	-0.19824789325052689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6665936739659365	-0.7443659953625296	3.0	0.667
0.0	-0.19809470549321687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5649493574615367	0.8424800309172651	63.0	0.3475912408759127	0.372196024281583	1.0	0.0
0.0	-0.19809470549321687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6665936739659365	-0.7443659953625296	3.0	0.667
0.0	-0.19809470549321687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5649493574615367	0.8424800309172651	63.0	0.3475912408759127	0.372196024281583	1.0	0.0
0.0	-0.19809470549321687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5649493574615367	0.8424800309172651	63.0	0.3475912408759127	0.372196024281583	1.0	0.0
0.0	-0.19809470549321687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6665936739659365	-0.7443659953625296	3.0	0.667
0.0	-0.1979415398744657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6390573296152584	0.8668214419824227	62.0	0.3475912408759127	0.372196024281583	1.0	0.0
0.0	-0.19778839638787626	0.0	1.0	1.0	1.0	8.727940222393896	8.727940222393896	8.727940222393896	1.0	56.0	56.0	0.0	0.0	0.0	4.143134726391533	1.3608488067145301	13.0	-0.33160583941605826	-0.37949092045957705	0.0	0.0
0.0	-0.19778839638787626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6665936739659365	-0.7443659953625296	0.0	0.0
0.0	-0.19778839638787626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6665936739659365	-0.7443659953625296	0.0	0.0
0.0	-0.1976352750270513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6665936739659365	-0.7443659953625296	1.0	1.0
0.0	-0.1976352750270513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.772588722239781	0.910680994787812	60.0	0.3475912408759127	0.372196024281583	1.0	0.0
0.0	-0.1974821757856012	0.0	1.0	1.0	1.0	8.426173793029069	8.426173793029069	8.426173793029069	1.0	8.0	8.0	0.0	0.0	0.0	3.5553480614894135	1.1677851401049177	41.0	0.3475912408759127	0.372196024281583	2.0	1.0
0.0	-0.1973290986571325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6665936739659365	-0.7443659953625296	0.0	0.0
0.0	-0.1973290986571325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.70805020110221	0.8894827535339782	61.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19702301071360515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6665936739659365	-0.7443659953625296	0.0	0.0
0.0	-0.19702301071360515	0.0	1.0	1.0	1.0	8.456168489578463	8.456168489578463	8.456168489578463	1.0	60.0	60.0	0.0	0.0	4.127134385045092	0.0	1.3555933547762598	-14.0	-1.038783454987834	-1.1335487064585874	0.0	0.0
0.0	-0.19686999988577658	0.0	1.0	1.0	1.0	8.819517540604888	8.819517540604888	8.819517540604888	1.0	22.0	22.0	0.0	0.0	0.0	3.6888794541139363	1.211644692910307	36.0	-0.8459610705596087	-0.8419091785425823	0.0	0.0
0.0	-0.19686999988577658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681098	0.3608488067145302	73.0	-23.983309002433074	-12.654404293567445	0.0	0.0
0.0	-0.19641109990151157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6665936739659365	-0.7443659953625296	2.0	0.5
0.0	-0.19641109990151157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6665936739659365	-0.7443659953625296	2.0	0.5
0.0	-0.19641109990151157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6665936739659365	-0.7443659953625296	2.0	0.5
0.0	-0.19641109990151157	0.0	1.0	1.0	1.0	8.427706024914702	8.427706024914702	8.427706024914702	1.0	8.0	8.0	0.0	0.0	0.0	3.7376696182833684	1.227670248696953	34.0	0.3475912408759127	0.372196024281583	2.0	1.0
0.0	-0.1962581773852525	0.0	1.0	1.0	1.0	8.818926087090677	8.818926087090677	8.818926087090677	1.0	22.0	22.0	0.0	0.0	0.0	3.784189633918261	1.2429501543591621	32.0	-0.80250608272506	-0.8184612979704537	0.0	0.0
0.0	-0.19610527693095733	0.0	1.0	1.0	1.0	8.726156679156613	8.726156679156613	8.726156679156613	1.0	60.0	60.0	0.0	0.0	0.0	4.30406509320417	1.4137077920248748	2.0	-0.31956204379561975	-0.3723523434853959	0.0	0.0
0.0	-0.19610527693095733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.258096538021482	1.0701502796142182	50.0	-0.1332846715328462	-0.07740405908865752	1.0	0.0
0.0	-0.1959523985322646	0.0	1.0	1.0	1.0	7.372118028337787	7.372118028337787	7.372118028337787	1.0	46.0	46.0	0.0	0.0	0.0	3.970291913552122	1.3040770744067676	23.0	-0.005328467153283919	-0.011932365891148627	0.0	0.0
0.0	-0.1959523985322646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009537712895378558	0.0	0.0	0.0
0.0	-0.19564670787623512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3978952727983707	0.7876096569652562	65.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19564670787623512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.367295829986474	1.1060177413257657	47.0	-0.1136253041362518	-0.06455983117525928	1.0	0.0
0.0	-0.19549389560618496	0.0	1.0	1.0	1.0	8.353732642263202	8.353732642263202	8.353732642263202	1.0	33.0	33.0	0.0	0.0	3.871201010907891	0.0	1.2715298015023422	-28.0	-1.10515815085158	-1.189745460229787	0.0	0.0
0.0	-0.19549389560618496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1780538303479458	0.0	1.0438595528053891	-52.0	-0.13708029197080351	-0.08748664773467335	0.0	0.0
0.0	-0.19549389560618496	0.0	1.0	1.0	1.0	8.354438940114811	8.354438940114811	8.354438940114811	1.0	38.0	38.0	0.0	0.0	3.9318256327243257	0.0	1.291442488321549	-25.0	-1.079172749391727	-1.1736966886381983	0.0	0.0
0.0	-0.19549389560618496	0.0	1.0	1.0	1.0	8.35608503102148	8.35608503102148	8.35608503102148	1.0	46.0	46.0	0.0	0.0	4.060443010546419	0.0	1.3336879900227185	-18.0	-1.0331873479318716	-1.1450642211395643	0.0	0.0
0.0	-0.19549389560618496	0.0	1.0	1.0	1.0	8.353968130313271	8.353968130313271	8.353968130313271	1.0	33.0	33.0	0.0	0.0	3.8918202981106265	0.0	1.2783023865709395	-27.0	-1.0960340632603387	-1.1841179688924766	0.0	0.0
0.0	-0.19549389560618496	0.0	1.0	1.0	1.0	8.350429973538136	8.350429973538136	8.350429973538136	1.0	8.0	8.0	0.0	0.0	3.5263605246161616	0.0	1.158263930303972	-42.0	-0.8897566909975655	-0.8872938540499689	0.0	0.0
0.0	-0.19549389560618496	0.0	1.0	1.0	1.0	8.350666240520924	8.350666240520924	8.350666240520924	1.0	8.0	8.0	0.0	0.0	3.5553480614894135	0.0	1.1677851401049177	-41.0	-1.2824087591240856	-1.2957038272151722	0.0	0.0
0.0	-0.19549389560618496	0.0	1.0	1.0	1.0	8.354438940114811	8.354438940114811	8.354438940114811	1.0	38.0	38.0	0.0	0.0	3.9318256327243257	0.0	1.291442488321549	-25.0	-1.079172749391727	-1.1736966886381983	0.0	0.0
0.0	-0.19549389560618496	0.0	1.0	1.0	1.0	8.356554845453426	8.356554845453426	8.356554845453426	1.0	46.0	46.0	0.0	0.0	4.0943445622221	0.0	1.3448232509278841	-16.0	-1.0233090024330878	-1.1388896125889056	0.0	0.0
0.0	-0.19549389560618496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1354942159291497	0.0	1.0298804755315754	-53.0	-0.14771289537712734	-0.09306203267071397	0.0	0.0
0.0	-0.1953411053663028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.1953411053663028	0.0	1.0	1.0	1.0	7.369600720526409	7.369600720526409	7.369600720526409	1.0	47.0	47.0	0.0	0.0	0.0	4.04305126783455	1.3279755201468604	19.0	0.0073965936739652256	-0.007972279394524348	0.0	0.0
0.0	-0.19503559095164782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	1.0	1.0
0.0	-0.19488286676417846	0.0	1.0	1.0	1.0	8.42989086301344	8.42989086301344	8.42989086301344	1.0	37.0	37.0	0.0	0.0	0.0	3.9512437185814275	1.2978205283111712	24.0	0.0	-0.013078706719120488	2.0	1.0
0.0	-0.1947301645814917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	1.0	0.0
0.0	-0.19442482620510682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9444389791664403	0.9671267134323301	57.0	-0.8315815085158129	-0.6129797045567037	0.0	0.0
0.0	-0.19442482620510682	0.0	1.0	1.0	1.0	8.817149624743406	8.817149624743406	8.817149624743406	1.0	50.0	50.0	0.0	0.0	0.0	4.02535169073515	1.3221619393763289	20.0	-0.717104622871045	-0.7710184196128486	0.0	0.0
0.0	-0.1942721899987367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.1942721899987367	0.0	1.0	1.0	1.0	8.817001443665859	8.817001443665859	8.817001443665859	1.0	50.0	50.0	0.0	0.0	0.0	4.04305126783455	1.3279755201468604	19.0	-0.7122871046228691	-0.7683088867467361	0.0	0.0
0.0	-0.19411957577180325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.174387269895637	1.371113977736713	11.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19411957577180325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.044522437723423	1.0	55.0	-0.7586374695863739	-0.5834093218351865	0.0	0.0
0.0	-0.19381441323093807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	1.0	1.0
0.0	-0.19381441323093807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1354942159291497	1.0298804755315754	53.0	-0.6996836982968373	-0.5583461428236445	0.0	0.0
0.0	-0.19366186490435505	0.0	1.0	1.0	1.0	8.431635303054591	8.431635303054591	8.431635303054591	1.0	51.0	51.0	0.0	0.0	0.0	4.0943445622221	1.3448232509278841	16.0	0.010827250608273198	-0.005575384936037729	2.0	1.0
0.0	-0.1935093385319117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	1.0	0.0
0.0	-0.1935093385319117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	1.0	0.0
0.0	-0.1935093385319117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.23410650459726	1.3907292822461055	7.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.1935093385319117	0.0	1.0	1.0	1.0	8.425077902508432	8.425077902508432	8.425077902508432	1.0	10.0	10.0	0.0	0.0	0.0	3.7612001156935624	1.2353990461985374	33.0	-0.042773722627735405	-0.02649610504650322	1.0	0.0
0.0	-0.19335683410728619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	1.0	0.0
0.0	-0.19335683410728619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	1.0	0.0
0.0	-0.193204351624166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19305189107623677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19274703576071453	0.0	1.0	1.0	1.0	8.235360643753348	8.235360643753348	8.235360643753348	1.0	18.0	18.0	0.0	0.0	0.0	3.8066624897703196	1.2503315602485083	31.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.1925946409805116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19198528089639433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3862943611198906	0.455340497393906	72.0	-23.983309002433074	-12.654404293567445	0.0	0.0
0.0	-0.19183299560306566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19168073218823428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19168073218823428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19152849064561786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19137627096893212	0.0	1.0	1.0	1.0	8.428143374582726	8.428143374582726	8.428143374582726	1.0	27.0	27.0	0.0	0.0	0.0	4.04305126783455	1.3279755201468604	19.0	-0.009562043795619864	-0.007972279394524348	1.0	0.0
0.0	-0.19137627096893212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	1.0	1.0
0.0	-0.19107189718823647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19107189718823647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.1909197430716713	0.0	1.0	1.0	1.0	8.238536930171769	8.238536930171769	8.238536930171769	1.0	39.0	39.0	0.0	0.0	0.0	4.04305126783455	1.3279755201468604	19.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.1909197430716713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986122886681098	0.3608488067145302	73.0	-23.983309002433074	-12.654404293567445	0.0	0.0
0.0	-0.1906155003547547	0.0	1.0	1.0	1.0	8.429235912657095	8.429235912657095	8.429235912657095	1.0	36.0	36.0	0.0	0.0	0.0	4.127134385045092	1.3555933547762598	14.0	0.3475912408759127	0.372196024281583	1.0	0.0
0.0	-0.1904634117418649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0794415416798357	0.6830107460908589	68.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19015929997590472	0.0	1.0	1.0	1.0	8.239857411018601	8.239857411018601	8.239857411018601	1.0	60.0	60.0	0.0	0.0	0.0	4.127134385045092	1.3555933547762598	14.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19015929997590472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0794415416798357	0.6830107460908589	68.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19000727681031293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.19000727681031293	0.0	1.0	1.0	1.0	8.240121298076472	8.240121298076472	8.240121298076472	1.0	56.0	56.0	0.0	0.0	0.0	4.143134726391533	1.3608488067145301	13.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.18985527544797323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.18985527544797323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.302585092994046	0.7563041955164012	66.0	-0.6805839416058389	-0.25529531302920533	0.0	0.0
0.0	-0.18970329588262969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.18955133810803376	0.0	1.0	1.0	1.0	8.2409125416889	8.2409125416889	8.2409125416889	1.0	57.0	57.0	0.0	0.0	0.0	4.189654742026425	1.3761287123767392	10.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.18955133810803376	0.0	1.0	1.0	1.0	8.539737155851132	8.539737155851132	8.539737155851132	1.0	46.0	46.0	0.0	0.0	0.0	3.9318256327243257	1.291442488321549	25.0	-0.3889537712895361	-0.4007503321783077	0.0	0.0
0.0	-0.18939940211793707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4849066497880004	0.8161893041084362	64.0	0.3475912408759127	0.372196024281583	0.0	0.0
0.0	-0.18909559546626428	0.0	1.0	1.0	1.0	8.65067458279072	8.65067458279072	8.65067458279072	1.0	51.0	51.0	0.0	0.0	4.127134385045092	0.0	1.3555933547762598	-14.0	0.010437956204379865	-0.004246671703619415	1.0	1.0
0.0	-0.18909559546626428	0.0	1.0	1.0	1.0	8.653819788948063	8.653819788948063	8.653819788948063	1.0	27.0	27.0	0.0	0.0	3.784189633918261	0.0	1.2429501543591621	-32.0	-0.043211678832116754	-0.024698434202640427	1.0	1.0
0.0	-0.18909559546626428	0.0	1.0	1.0	1.0	8.653994232908383	8.653994232908383	8.653994232908383	1.0	27.0	27.0	0.0	0.0	3.7612001156935624	0.0	1.2353990461985374	-33.0	-0.04654501216544869	-0.02649610504650322	1.0	1.0
0.0	-0.18909559546626428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.091042453358316	0.0	1.0152799056622093	-54.0	0.3475912408759127	0.372196024281583	1.0	1.0
0.0	-0.18909559546626428	0.0	1.0	1.0	1.0	8.653470809708786	8.653470809708786	8.653470809708786	1.0	28.0	28.0	0.0	0.0	3.828641396489095	0.0	1.2575507242285282	-30.0	-0.03710462287104617	-0.02133757132063708	1.0	1.0
0.0	-0.18909559546626428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3978952727983707	0.0	0.7876096569652562	-65.0	0.3475912408759127	0.372196024281583	1.0	1.0
0.0	-0.18909559546626428	0.0	1.0	1.0	1.0	8.651374372882257	8.651374372882257	8.651374372882257	1.0	46.0	46.0	0.0	0.0	4.060443010546419	0.0	1.3336879900227185	-18.0	0.007031630170315901	-0.007112523773544728	1.0	1.0
0.0	-0.18909559546626428	0.0	1.0	1.0	1.0	8.65067458279072	8.65067458279072	8.65067458279072	1.0	51.0	51.0	0.0	0.0	4.127134385045092	0.0	1.3555933547762598	-14.0	0.010437956204379865	-0.004246671703619415	1.0	1.0
0.0	-0.18894372479220634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3475912408759127	0.372196024281583	0.0	0.0
