pair_id	read_id	y_sim	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc	read_uid
NC_039553.1_14422_14912_7:0:0_8:0:0_15ba	NC_039553.1_14422_14912_7:0:0_8:0:0_15ba	0	150	13.0	NC_039553.1	14422	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14422_14912_7:0:0_8:0:0_15ba/F
NC_039553.1_14117_14571_3:0:0_5:0:0_212e	NC_039553.1_14117_14571_3:0:0_5:0:0_212e	0	150	13.0	NC_039553.1	14422	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	0.0	NC_039553.1_14117_14571_3:0:0_5:0:0_212e/R
NC_039553.1_14089_14572_9:0:0_11:0:0_1cdb	NC_039553.1_14089_14572_9:0:0_11:0:0_1cdb	0	150	13.0	NC_039553.1	14423	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14089_14572_9:0:0_11:0:0_1cdb/R
NC_039553.1_14115_14572_12:0:0_5:0:0_1d8c	NC_039553.1_14115_14572_12:0:0_5:0:0_1d8c	0	150	13.0	NC_039553.1	14423	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14115_14572_12:0:0_5:0:0_1d8c/R
NC_039553.1_14424_14912_5:0:0_5:0:0_7e2	NC_039553.1_14424_14912_5:0:0_5:0:0_7e2	0	150	13.0	NC_039553.1	14424	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14424_14912_5:0:0_5:0:0_7e2/F
NC_039553.1_14424_14945_9:0:0_6:0:0_1897	NC_039553.1_14424_14945_9:0:0_6:0:0_1897	0	150	13.0	NC_039553.1	14424	0	59	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14424_14945_9:0:0_6:0:0_1897/F
NC_039553.1_14425_14854_7:0:0_9:0:0_1967	NC_039553.1_14425_14854_7:0:0_9:0:0_1967	0	150	13.0	NC_039553.1	14425	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14425_14854_7:0:0_9:0:0_1967/F
NC_039553.1_14426_14929_7:0:0_6:0:0_e17	NC_039553.1_14426_14929_7:0:0_6:0:0_e17	0	150	13.0	NC_039553.1	14426	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986482	0.985714	1	1.0	NC_039553.1_14426_14929_7:0:0_6:0:0_e17/F
NC_039553.1_14427_14915_5:0:0_11:0:0_de9	NC_039553.1_14427_14915_5:0:0_11:0:0_de9	0	150	13.0	NC_039553.1	14427	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	NC_039553.1_14427_14915_5:0:0_11:0:0_de9/F
NC_039553.1_14427_14996_3:0:0_7:0:0_1f67	NC_039553.1_14427_14996_3:0:0_7:0:0_1f67	0	150	13.0	NC_039553.1	14427	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972211	0.971429	0	0.0	NC_039553.1_14427_14996_3:0:0_7:0:0_1f67/F
NC_039553.1_14134_14576_13:0:0_6:0:0_1285	NC_039553.1_14134_14576_13:0:0_6:0:0_1285	0	150	13.0	NC_039553.1	14427	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	NC_039553.1_14134_14576_13:0:0_6:0:0_1285/R
NC_039553.1_14080_14579_8:0:0_10:0:0_1cab	NC_039553.1_14080_14579_8:0:0_10:0:0_1cab	0	150	13.0	NC_039553.1	14430	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	1	1.0	NC_039553.1_14080_14579_8:0:0_10:0:0_1cab/R
NC_039553.1_14431_14937_8:0:0_5:0:0_19	NC_039553.1_14431_14937_8:0:0_5:0:0_19	0	150	13.0	NC_039553.1	14431	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986482	0.985714	0	0.0	NC_039553.1_14431_14937_8:0:0_5:0:0_19/F
NC_039553.1_14167_14580_6:0:0_9:0:0_21ec	NC_039553.1_14167_14580_6:0:0_9:0:0_21ec	0	150	13.0	NC_039553.1	14431	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	NC_039553.1_14167_14580_6:0:0_9:0:0_21ec/R
NC_039553.1_14432_14937_13:0:0_4:0:0_b07	NC_039553.1_14432_14937_13:0:0_4:0:0_b07	0	150	13.0	NC_039553.1	14432	0	60	148M2S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	2	2	148	0.0	0.5	1	1.0	NC_039553.1_14432_14937_13:0:0_4:0:0_b07/F
NC_039553.1_14433_14890_10:0:0_6:0:0_21ff	NC_039553.1_14433_14890_10:0:0_6:0:0_21ff	0	150	13.0	NC_039553.1	14433	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9726	0.971429	0	0.0	NC_039553.1_14433_14890_10:0:0_6:0:0_21ff/F
NC_039553.1_14434_14981_8:0:0_8:0:0_26a7	NC_039553.1_14434_14981_8:0:0_8:0:0_26a7	0	150	13.0	NC_039553.1	14434	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	NC_039553.1_14434_14981_8:0:0_8:0:0_26a7/F
NC_039553.1_14041_14584_6:0:0_8:0:0_6f5	NC_039553.1_14041_14584_6:0:0_8:0:0_6f5	0	150	13.0	NC_039553.1	14435	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	NC_039553.1_14041_14584_6:0:0_8:0:0_6f5/R
NC_039553.1_14133_14584_10:0:0_8:0:0_1ea3	NC_039553.1_14133_14584_10:0:0_8:0:0_1ea3	0	150	13.0	NC_039553.1	14435	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	NC_039553.1_14133_14584_10:0:0_8:0:0_1ea3/R
NC_039553.1_14092_14584_12:0:0_8:0:0_24f7	NC_039553.1_14092_14584_12:0:0_8:0:0_24f7	0	150	13.0	NC_039553.1	14435	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14092_14584_12:0:0_8:0:0_24f7/R
NC_039553.1_14437_14921_4:0:0_7:0:0_8e8	NC_039553.1_14437_14921_4:0:0_7:0:0_8e8	0	150	13.0	NC_039553.1	14437	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	NC_039553.1_14437_14921_4:0:0_7:0:0_8e8/F
NC_039553.1_14437_14906_9:0:0_8:0:0_193a	NC_039553.1_14437_14906_9:0:0_8:0:0_193a	0	150	13.0	NC_039553.1	14437	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	NC_039553.1_14437_14906_9:0:0_8:0:0_193a/F
NC_039553.1_14088_14586_7:0:0_5:0:0_8d0	NC_039553.1_14088_14586_7:0:0_5:0:0_8d0	0	150	13.0	NC_039553.1	14437	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986486	0.985714	0	0.0	NC_039553.1_14088_14586_7:0:0_5:0:0_8d0/R
NC_039553.1_14438_14954_7:0:0_11:0:0_105a	NC_039553.1_14438_14954_7:0:0_11:0:0_105a	0	150	13.0	NC_039553.1	14438	0	42	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14438_14954_7:0:0_11:0:0_105a/F
NC_039553.1_14188_14587_14:0:0_8:0:0_1988	NC_039553.1_14188_14587_14:0:0_8:0:0_1988	0	150	13.0	NC_039553.1	14438	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	NC_039553.1_14188_14587_14:0:0_8:0:0_1988/R
NC_039553.1_14003_14587_6:0:0_6:0:0_1eb3	NC_039553.1_14003_14587_6:0:0_6:0:0_1eb3	0	150	13.0	NC_039553.1	14438	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.944423	0.942857	0	0.0	NC_039553.1_14003_14587_6:0:0_6:0:0_1eb3/R
NC_039553.1_14068_14589_8:0:0_9:0:0_14a4	NC_039553.1_14068_14589_8:0:0_9:0:0_14a4	0	150	13.0	NC_039553.1	14440	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14068_14589_8:0:0_9:0:0_14a4/R
NC_039553.1_14441_14952_7:0:0_12:0:0_809	NC_039553.1_14441_14952_7:0:0_12:0:0_809	0	150	13.0	NC_039553.1	14441	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	NC_039553.1_14441_14952_7:0:0_12:0:0_809/F
NC_039553.1_14055_14590_11:0:0_6:0:0_19bc	NC_039553.1_14055_14590_11:0:0_6:0:0_19bc	0	150	13.0	NC_039553.1	14441	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	NC_039553.1_14055_14590_11:0:0_6:0:0_19bc/R
NC_039553.1_14442_14931_7:0:0_5:0:0_12d4	NC_039553.1_14442_14931_7:0:0_5:0:0_12d4	0	150	13.0	NC_039553.1	14442	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14442_14931_7:0:0_5:0:0_12d4/F
NC_039553.1_14080_14591_7:0:0_8:0:0_1816	NC_039553.1_14080_14591_7:0:0_8:0:0_1816	0	150	13.0	NC_039553.1	14442	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14080_14591_7:0:0_8:0:0_1816/R
NC_039553.1_14144_14591_5:0:0_5:0:0_199d	NC_039553.1_14144_14591_5:0:0_5:0:0_199d	0	150	13.0	NC_039553.1	14442	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	NC_039553.1_14144_14591_5:0:0_5:0:0_199d/R
NC_039553.1_14447_14967_9:0:0_6:0:0_7c1	NC_039553.1_14447_14967_9:0:0_6:0:0_7c1	0	150	13.0	NC_039553.1	14447	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9589	0.957143	0	0.0	NC_039553.1_14447_14967_9:0:0_6:0:0_7c1/F
NC_039553.1_14043_14596_10:0:0_10:0:0_91b	NC_039553.1_14043_14596_10:0:0_10:0:0_91b	0	150	13.0	NC_039553.1	14447	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	0	0.0	NC_039553.1_14043_14596_10:0:0_10:0:0_91b/R
NC_039553.1_14086_14596_7:0:0_11:0:0_23d7	NC_039553.1_14086_14596_7:0:0_11:0:0_23d7	0	150	13.0	NC_039553.1	14447	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9863	0.985714	0	0.0	NC_039553.1_14086_14596_7:0:0_11:0:0_23d7/R
NC_039553.1_14448_15007_5:0:0_5:0:0_1389	NC_039553.1_14448_15007_5:0:0_5:0:0_1389	0	150	13.0	NC_039553.1	14448	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	NC_039553.1_14448_15007_5:0:0_5:0:0_1389/F
NC_039553.1_14049_14597_5:0:0_6:0:0_1182	NC_039553.1_14049_14597_5:0:0_6:0:0_1182	0	150	13.0	NC_039553.1	14448	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14049_14597_5:0:0_6:0:0_1182/R
NC_039553.1_14126_14599_5:0:0_6:0:0_353	NC_039553.1_14126_14599_5:0:0_6:0:0_353	0	150	13.0	NC_039553.1	14450	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14126_14599_5:0:0_6:0:0_353/R
NC_039553.1_14119_14599_12:0:0_4:0:0_a6c	NC_039553.1_14119_14599_12:0:0_4:0:0_a6c	0	150	13.0	NC_039553.1	14450	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	NC_039553.1_14119_14599_12:0:0_4:0:0_a6c/R
NC_039553.1_14004_14599_9:0:0_9:0:0_2502	NC_039553.1_14004_14599_9:0:0_9:0:0_2502	0	150	13.0	NC_039553.1	14450	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	NC_039553.1_14004_14599_9:0:0_9:0:0_2502/R
NC_039553.1_14137_14602_15:0:0_9:0:0_686	NC_039553.1_14137_14602_15:0:0_9:0:0_686	0	150	13.0	NC_039553.1	14453	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957742	0.966037	0	0.0	NC_039553.1_14137_14602_15:0:0_9:0:0_686/R
NC_039553.1_14454_15005_3:0:0_8:0:0_17e	NC_039553.1_14454_15005_3:0:0_8:0:0_17e	0	150	13.0	NC_039553.1	14454	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14454_15005_3:0:0_8:0:0_17e/F
NC_039553.1_14454_14917_3:0:0_8:0:0_8c7	NC_039553.1_14454_14917_3:0:0_8:0:0_8c7	0	150	13.0	NC_039553.1	14454	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14454_14917_3:0:0_8:0:0_8c7/F
NC_039553.1_14454_14869_5:0:0_9:0:0_b57	NC_039553.1_14454_14869_5:0:0_9:0:0_b57	0	150	13.0	NC_039553.1	14454	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14454_14869_5:0:0_9:0:0_b57/F
NC_039553.1_14067_14605_8:0:0_8:0:0_de5	NC_039553.1_14067_14605_8:0:0_8:0:0_de5	0	150	13.0	NC_039553.1	14456	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	1	1.0	NC_039553.1_14067_14605_8:0:0_8:0:0_de5/R
NC_039553.1_14457_15009_3:0:0_10:0:0_1630	NC_039553.1_14457_15009_3:0:0_10:0:0_1630	0	150	13.0	NC_039553.1	14457	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14457_15009_3:0:0_10:0:0_1630/F
NC_039553.1_14458_14932_8:0:0_7:0:0_19a4	NC_039553.1_14458_14932_8:0:0_7:0:0_19a4	0	150	13.0	NC_039553.1	14458	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14458_14932_8:0:0_7:0:0_19a4/F
NC_039553.1_14458_14897_7:0:0_8:0:0_1eda	NC_039553.1_14458_14897_7:0:0_8:0:0_1eda	0	150	13.0	NC_039553.1	14458	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14458_14897_7:0:0_8:0:0_1eda/F
NC_039553.1_14144_14609_10:0:0_7:0:0_1af5	NC_039553.1_14144_14609_10:0:0_7:0:0_1af5	0	150	13.0	NC_039553.1	14460	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986111	0.985714	0	0.0	NC_039553.1_14144_14609_10:0:0_7:0:0_1af5/R
NC_039553.1_14461_14939_11:0:0_7:0:0_5d6	NC_039553.1_14461_14939_11:0:0_7:0:0_5d6	0	150	13.0	NC_039553.1	14461	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14461_14939_11:0:0_7:0:0_5d6/F
NC_039553.1_13995_14610_6:0:0_8:0:0_10bb	NC_039553.1_13995_14610_6:0:0_8:0:0_10bb	0	150	13.0	NC_039553.1	14461	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_13995_14610_6:0:0_8:0:0_10bb/R
NC_039553.1_14119_14610_10:0:0_7:0:0_1b89	NC_039553.1_14119_14610_10:0:0_7:0:0_1b89	0	150	13.0	NC_039553.1	14461	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986801	0.985714	0	0.0	NC_039553.1_14119_14610_10:0:0_7:0:0_1b89/R
NC_039553.1_14222_14610_10:0:0_4:0:0_2644	NC_039553.1_14222_14610_10:0:0_4:0:0_2644	0	150	13.0	NC_039553.1	14461	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	NC_039553.1_14222_14610_10:0:0_4:0:0_2644/R
NC_039553.1_14052_14611_11:0:0_8:0:0_1f5	NC_039553.1_14052_14611_11:0:0_8:0:0_1f5	0	150	13.0	NC_039553.1	14462	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14052_14611_11:0:0_8:0:0_1f5/R
NC_039553.1_14463_15005_5:0:0_7:0:0_2ca	NC_039553.1_14463_15005_5:0:0_7:0:0_2ca	0	150	13.0	NC_039553.1	14463	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14463_15005_5:0:0_7:0:0_2ca/F
NC_039553.1_14463_15004_3:0:0_7:0:0_1101	NC_039553.1_14463_15004_3:0:0_7:0:0_1101	0	150	13.0	NC_039553.1	14463	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14463_15004_3:0:0_7:0:0_1101/F
NC_039553.1_14073_14614_11:0:0_11:0:0_17d	NC_039553.1_14073_14614_11:0:0_11:0:0_17d	0	150	13.0	NC_039553.1	14465	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	NC_039553.1_14073_14614_11:0:0_11:0:0_17d/R
NC_039553.1_14031_14615_6:0:0_7:0:0_19d3	NC_039553.1_14031_14615_6:0:0_7:0:0_19d3	0	150	13.0	NC_039553.1	14466	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	2	0.5	NC_039553.1_14031_14615_6:0:0_7:0:0_19d3/R
NC_039553.1_14167_14616_12:0:0_7:0:0_d0b	NC_039553.1_14167_14616_12:0:0_7:0:0_d0b	0	150	13.0	NC_039553.1	14467	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14167_14616_12:0:0_7:0:0_d0b/R
NC_039553.1_14468_14975_4:0:0_2:0:0_11f3	NC_039553.1_14468_14975_4:0:0_2:0:0_11f3	0	150	13.0	NC_039553.1	14468	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	NC_039553.1_14468_14975_4:0:0_2:0:0_11f3/F
NC_039553.1_14106_14617_7:0:0_5:0:0_2080	NC_039553.1_14106_14617_7:0:0_5:0:0_2080	0	150	13.0	NC_039553.1	14468	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	NC_039553.1_14106_14617_7:0:0_5:0:0_2080/R
NC_039553.1_14469_15010_6:0:0_4:0:0_1a1d	NC_039553.1_14469_15010_6:0:0_4:0:0_1a1d	0	150	13.0	NC_039553.1	14469	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957742	0.957143	0	0.0	NC_039553.1_14469_15010_6:0:0_4:0:0_1a1d/F
NC_039553.1_14152_14618_8:0:0_4:0:0_26c2	NC_039553.1_14152_14618_8:0:0_4:0:0_26c2	0	150	13.0	NC_039553.1	14469	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14152_14618_8:0:0_4:0:0_26c2/R
NC_039553.1_14470_14903_10:0:0_9:0:0_b33	NC_039553.1_14470_14903_10:0:0_9:0:0_b33	0	150	13.0	NC_039553.1	14470	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14470_14903_10:0:0_9:0:0_b33/F
NC_039553.1_14028_14619_8:0:0_10:0:0_d3b	NC_039553.1_14028_14619_8:0:0_10:0:0_d3b	0	150	13.0	NC_039553.1	14470	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957742	0.957143	0	0.0	NC_039553.1_14028_14619_8:0:0_10:0:0_d3b/R
NC_039553.1_14129_14619_8:0:0_5:0:0_163f	NC_039553.1_14129_14619_8:0:0_5:0:0_163f	0	150	13.0	NC_039553.1	14470	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	NC_039553.1_14129_14619_8:0:0_5:0:0_163f/R
NC_039553.1_14471_14999_10:0:0_5:0:0_8ab	NC_039553.1_14471_14999_10:0:0_5:0:0_8ab	0	150	13.0	NC_039553.1	14471	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14471_14999_10:0:0_5:0:0_8ab/F
NC_039553.1_14471_14985_8:0:0_5:0:0_1212	NC_039553.1_14471_14985_8:0:0_5:0:0_1212	0	150	13.0	NC_039553.1	14471	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9863	0.985714	0	0.0	NC_039553.1_14471_14985_8:0:0_5:0:0_1212/F
NC_039553.1_14472_14994_4:0:0_9:0:0_e25	NC_039553.1_14472_14994_4:0:0_9:0:0_e25	0	150	13.0	NC_039553.1	14472	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14472_14994_4:0:0_9:0:0_e25/F
NC_039553.1_14134_14621_7:0:0_10:0:0_1fd	NC_039553.1_14134_14621_7:0:0_10:0:0_1fd	0	150	13.0	NC_039553.1	14472	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14134_14621_7:0:0_10:0:0_1fd/R
NC_039553.1_14100_14621_7:0:0_5:0:0_ed4	NC_039553.1_14100_14621_7:0:0_5:0:0_ed4	0	150	13.0	NC_039553.1	14472	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14100_14621_7:0:0_5:0:0_ed4/R
NC_039553.1_14216_14621_9:0:0_13:0:0_1510	NC_039553.1_14216_14621_9:0:0_13:0:0_1510	0	150	13.0	NC_039553.1	14472	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14216_14621_9:0:0_13:0:0_1510/R
NC_039553.1_14135_14621_8:0:0_7:0:0_17ce	NC_039553.1_14135_14621_8:0:0_7:0:0_17ce	0	150	13.0	NC_039553.1	14472	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	NC_039553.1_14135_14621_8:0:0_7:0:0_17ce/R
NC_039553.1_14474_14873_7:0:0_10:0:0_758	NC_039553.1_14474_14873_7:0:0_10:0:0_758	0	150	13.0	NC_039553.1	14474	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	NC_039553.1_14474_14873_7:0:0_10:0:0_758/F
NC_039553.1_14475_15013_9:0:0_7:0:0_fd9	NC_039553.1_14475_15013_9:0:0_7:0:0_fd9	0	150	13.0	NC_039553.1	14475	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14475_15013_9:0:0_7:0:0_fd9/F
NC_039553.1_14152_14624_8:0:0_11:0:0_5ce	NC_039553.1_14152_14624_8:0:0_11:0:0_5ce	0	150	13.0	NC_039553.1	14475	1	58	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972222	0.971429	2	0.0	NC_039553.1_14152_14624_8:0:0_11:0:0_5ce/R
NC_039553.1_14478_14983_12:0:0_5:0:0_15b7	NC_039553.1_14478_14983_12:0:0_5:0:0_15b7	0	150	13.0	NC_039553.1	14478	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	NC_039553.1_14478_14983_12:0:0_5:0:0_15b7/F
NC_039553.1_14476_15075_11:0:0_12:0:0_2146	NC_039553.1_14476_15075_11:0:0_12:0:0_2146	0	150	13.0	NC_039553.1	14479	0	60	3S147M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	3	0	3	3	0.0	0.5	0	0.0	NC_039553.1_14476_15075_11:0:0_12:0:0_2146/F
NC_039553.1_14477_14973_8:0:0_7:0:0_b46	NC_039553.1_14477_14973_8:0:0_7:0:0_b46	0	150	13.0	NC_039553.1	14481	0	60	4S146M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	4	0	4	4	0.0	0.5	1	1.0	NC_039553.1_14477_14973_8:0:0_7:0:0_b46/F
NC_039553.1_14177_14631_9:0:0_7:0:0_95	NC_039553.1_14177_14631_9:0:0_7:0:0_95	0	150	13.0	NC_039553.1	14482	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_14177_14631_9:0:0_7:0:0_95/R
