read_id	y_sim	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_15884_16420_9:0:0_8:0:0_2f5	0	150	13.000	NC_039553.1	15884	0	60	140M10S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	10	10	140	0.926726	0.953896	0	0.000
NC_039553.1_15884_16355_3:0:0_12:0:0_2254	0	150	13.000	NC_039553.1	15884	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	1	0.000
NC_039553.1_15461_16033_8:0:0_10:0:0_1f2	0	150	13.000	NC_039553.1	15884	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.916634	0.923179	1	0.000
NC_039553.1_15885_16357_4:0:0_5:0:0_9d5	0	150	13.000	NC_039553.1	15885	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.931500	0.928571	0	0.000
NC_039553.1_15887_16420_4:0:0_5:0:0_bae	0	150	13.000	NC_039553.1	15887	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	0	0.000
NC_039553.1_15887_16395_3:0:0_8:0:0_1e39	0	150	13.000	NC_039553.1	15887	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.945946	0.942857	0	0.000
NC_039553.1_15578_16036_5:0:0_9:0:0_2030	0	150	13.000	NC_039553.1	15887	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.973331	0.971429	0	0.000
NC_039553.1_15889_16319_4:0:0_4:0:0_1177	0	150	13.000	NC_039553.1	15889	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	0	0.000
NC_039553.1_15889_16400_4:0:0_8:0:0_203a	0	150	13.000	NC_039553.1	15889	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.961036	0.957143	0	0.000
NC_039553.1_15550_16038_7:0:0_7:0:0_87f	0	150	13.000	NC_039553.1	15889	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	0	0.000
NC_039553.1_15890_16430_4:0:0_10:0:0_aba	0	150	13.000	NC_039553.1	15890	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	1	0.000
NC_039553.1_15890_16328_8:0:0_12:0:0_100e	0	150	13.000	NC_039553.1	15890	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_15472_16039_5:0:0_8:0:0_a95	0	150	13.000	NC_039553.1	15890	1	59	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	1	0.000
NC_039553.1_15891_16416_6:0:0_8:0:0_1a2c	0	150	13.000	NC_039553.1	15891	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.945926	0.942857	2	0.000
NC_039553.1_15892_16391_8:0:0_5:0:0_5f4	0	150	13.000	NC_039553.1	15892	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.959445	0.957143	1	0.000
NC_039553.1_15632_16041_6:0:0_2:0:0_3c9	0	150	13.000	NC_039553.1	15892	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944444	0.942857	1	0.000
NC_039553.1_15608_16041_6:0:0_7:0:0_1161	0	150	13.000	NC_039553.1	15892	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_15563_16041_6:0:0_8:0:0_1a4d	0	150	13.000	NC_039553.1	15892	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	0.000
NC_039553.1_15575_16042_9:0:0_9:0:0_a9a	0	150	13.000	NC_039553.1	15893	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	0	0.000
NC_039553.1_15525_16042_5:0:0_8:0:0_1139	0	150	13.000	NC_039553.1	15893	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_15453_16042_8:0:0_8:0:0_1a53	0	150	13.000	NC_039553.1	15893	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_15894_16437_7:0:0_8:0:0_111b	0	150	13.000	NC_039553.1	15894	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15451_16044_7:0:0_6:0:0_d75	0	150	13.000	NC_039553.1	15895	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_15896_16325_6:0:0_5:0:0_12d6	0	150	13.000	NC_039553.1	15896	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958869	0.957143	0	0.000
NC_039553.1_15897_16421_8:0:0_8:0:0_6fc	0	150	13.000	NC_039553.1	15897	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	1	1.000
NC_039553.1_15511_16046_6:0:0_4:0:0_2e8	0	150	13.000	NC_039553.1	15897	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	1	1.000
NC_039553.1_15556_16046_1:0:0_7:0:0_b84	0	150	13.000	NC_039553.1	15897	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.915485	0.914286	0	0.000
NC_039553.1_15574_16046_6:0:0_10:0:0_1205	0	150	13.000	NC_039553.1	15897	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	1	1.000
NC_039553.1_15898_16346_12:0:0_8:0:0_11	0	150	13.000	NC_039553.1	15898	0	58	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.931500	0.928571	2	1.000
NC_039553.1_15572_16050_10:0:0_10:0:0_b4	0	150	13.000	NC_039553.1	15901	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	1	1.000
NC_039553.1_15587_16050_6:0:0_12:0:0_4f3	0	150	13.000	NC_039553.1	15901	1	60	135M15S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	15	15	135	0.973081	0.980011	0	0.000
NC_039553.1_15610_16050_4:0:0_5:0:0_215d	0	150	13.000	NC_039553.1	15901	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	1	1.000
NC_039553.1_15900_16445_13:0:0_7:0:0_1e0	0	150	13.000	NC_039553.1	15903	0	56	3S147M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	3	0	3	3	0.000000	0.500000	0	0.000
NC_039553.1_15528_16053_5:0:0_6:0:0_35f	0	150	13.000	NC_039553.1	15904	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	0	0.000
NC_039553.1_15594_16053_6:0:0_3:0:0_ba8	0	150	13.000	NC_039553.1	15904	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944444	0.942857	0	0.000
NC_039553.1_15591_16053_11:0:0_4:0:0_1f0f	0	150	13.000	NC_039553.1	15904	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15905_16370_7:0:0_4:0:0_9cc	0	150	13.000	NC_039553.1	15905	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.929570	0.928571	0	0.000
NC_039553.1_15906_16328_9:0:0_3:0:0_2352	0	150	13.000	NC_039553.1	15906	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_15524_16056_4:0:0_11:0:0_2510	0	150	13.000	NC_039553.1	15907	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15908_16393_4:0:0_5:0:0_1088	0	150	13.000	NC_039553.1	15908	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	0	0.000
NC_039553.1_15912_16453_6:0:0_7:0:0_f6d	0	150	13.000	NC_039553.1	15912	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.915485	0.914286	1	0.000
NC_039553.1_15912_16444_5:0:0_10:0:0_264e	0	150	13.000	NC_039553.1	15912	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	1	0.000
NC_039553.1_15671_16064_3:0:0_5:0:0_1c20	0	150	13.000	NC_039553.1	15915	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958333	0.957143	0	0.000
NC_039553.1_15916_16482_6:0:0_6:0:0_a0c	0	150	13.000	NC_039553.1	15916	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	2	0.500
NC_039553.1_15916_16358_5:0:0_10:0:0_1cd1	0	150	13.000	NC_039553.1	15916	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	0	0.000
NC_039553.1_15559_16065_14:0:0_5:0:0_153b	0	150	13.000	NC_039553.1	15916	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_15917_16462_16:0:0_3:0:0_1680	0	150	13.000	NC_039553.1	15917	0	58	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_15610_16071_7:0:0_8:0:0_18c2	0	150	13.000	NC_039553.1	15922	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	1	1.000
NC_039553.1_15924_16369_10:0:0_9:0:0_967	0	150	13.000	NC_039553.1	15924	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15587_16073_10:0:0_17:0:0_129	0	150	13.000	NC_039553.1	15924	1	55	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15492_16073_4:0:0_5:0:0_1adc	0	150	13.000	NC_039553.1	15924	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15926_16349_8:0:0_12:0:0_17a1	0	150	13.000	NC_039553.1	15926	0	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	1	1.000
NC_039553.1_15926_16366_9:0:0_4:0:0_23bb	0	150	13.000	NC_039553.1	15926	0	60	141M9S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	9	9	141	1.000000	1.000000	0	0.000
NC_039553.1_15650_16075_7:0:0_7:0:0_b15	0	150	13.000	NC_039553.1	15926	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	1	1.000
NC_039553.1_15922_16450_8:0:0_7:0:0_c1b	0	150	13.000	NC_039553.1	15927	0	60	5S145M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	5	0	5	5	0.000000	0.500000	0	0.000
NC_039553.1_15447_16077_10:0:0_8:0:0_1985	0	150	13.000	NC_039553.1	15928	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15501_16077_6:0:0_7:0:0_19a9	0	150	13.000	NC_039553.1	15928	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	0	0.000
NC_039553.1_15929_16356_7:0:0_9:0:0_1b1f	0	150	13.000	NC_039553.1	15929	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15930_16414_4:0:0_2:0:0_2162	0	150	13.000	NC_039553.1	15930	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_15535_16080_3:0:0_10:0:0_b0	0	150	13.000	NC_039553.1	15931	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_15615_16080_13:0:0_10:0:0_9fc	0	150	13.000	NC_039553.1	15931	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.930556	0.928571	0	0.000
NC_039553.1_15932_16438_2:0:0_8:0:0_a	0	150	13.000	NC_039553.1	15932	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	1	1.000
NC_039553.1_15932_16448_3:0:0_7:0:0_2621	0	150	13.000	NC_039553.1	15932	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958333	0.957143	1	1.000
NC_039553.1_15933_16430_7:0:0_5:0:0_759	0	150	13.000	NC_039553.1	15933	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	0	0.000
NC_039553.1_15933_16453_10:0:0_8:0:0_7e1	0	150	13.000	NC_039553.1	15933	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_15925_16358_7:0:0_2:0:0_19cd	0	150	13.000	NC_039553.1	15933	0	60	8S142M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	8	0	8	8	1.000000	1.000000	0	0.000
NC_039553.1_15498_16082_9:0:0_7:0:0_12b1	0	150	13.000	NC_039553.1	15933	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15580_16083_7:0:0_8:0:0_1ddc	0	150	13.000	NC_039553.1	15934	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	2	0.500
NC_039553.1_15935_16441_7:0:0_4:0:0_60	0	150	13.000	NC_039553.1	15935	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_15935_16419_7:0:0_12:0:0_1d67	0	150	13.000	NC_039553.1	15935	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15935_16394_7:0:0_4:0:0_214f	0	150	13.000	NC_039553.1	15935	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_15523_16085_11:0:0_12:0:0_1e81	0	150	13.000	NC_039553.1	15936	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.914286	0.914286	0	0.000
NC_039553.1_15937_16372_4:0:0_8:0:0_2301	0	150	13.000	NC_039553.1	15937	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15541_16086_11:0:0_11:0:0_f35	0	150	13.000	NC_039553.1	15937	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	0	0.000
NC_039553.1_15938_16451_7:0:0_10:0:0_1f90	0	150	13.000	NC_039553.1	15938	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15939_16425_11:0:0_7:0:0_13ed	0	150	13.000	NC_039553.1	15939	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986111	0.985714	0	0.000
NC_039553.1_15940_16505_8:0:0_8:0:0_d6	0	150	13.000	NC_039553.1	15940	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15940_16482_9:0:0_6:0:0_132b	0	150	13.000	NC_039553.1	15940	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15940_16432_6:0:0_7:0:0_22b8	0	150	13.000	NC_039553.1	15940	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.930529	0.928571	0	0.000
NC_039553.1_15550_16089_11:0:0_11:0:0_19d5	0	150	13.000	NC_039553.1	15940	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	0	0.000
NC_039553.1_15941_16457_11:0:0_10:0:0_1ea6	0	150	13.000	NC_039553.1	15941	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	0	0.000
NC_039553.1_15563_16090_7:0:0_18:0:0_358	0	150	13.000	NC_039553.1	15941	1	55	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15592_16090_7:0:0_14:0:0_2017	0	150	13.000	NC_039553.1	15941	1	58	146M4S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	4	4	146	0.000000	0.500000	1	0.000
NC_039553.1_15556_16093_10:0:0_7:0:0_287	0	150	13.000	NC_039553.1	15944	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972222	0.971429	2	1.000
NC_039553.1_15946_16481_10:0:0_8:0:0_1448	0	150	13.000	NC_039553.1	15946	0	60	147M3S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	3	3	147	0.000000	0.500000	1	0.000
NC_039553.1_15642_16095_13:0:0_8:0:0_22c4	0	150	13.000	NC_039553.1	15946	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.945867	0.951751	0	0.000
NC_039553.1_15606_16097_8:0:0_7:0:0_110	0	150	13.000	NC_039553.1	15948	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15949_16363_8:0:0_10:0:0_14b4	0	150	13.000	NC_039553.1	15949	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.917739	0.914286	2	0.000
NC_039553.1_15953_16455_6:0:0_8:0:0_1f5b	0	150	13.000	NC_039553.1	15953	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15954_16458_9:0:0_11:0:0_1153	0	150	13.000	NC_039553.1	15954	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	0	0.000
NC_039553.1_15955_16454_9:0:0_6:0:0_ff2	0	150	13.000	NC_039553.1	15955	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	1	0.000
NC_039553.1_15635_16106_10:0:0_5:0:0_1241	0	150	13.000	NC_039553.1	15957	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15622_16107_8:0:0_4:0:0_235c	0	150	13.000	NC_039553.1	15958	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	0	0.000
NC_039553.1_15597_16109_8:0:0_1:0:0_1df4	0	150	13.000	NC_039553.1	15960	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_15577_16109_5:0:0_7:0:0_20e4	0	150	13.000	NC_039553.1	15960	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	0	0.000
NC_039553.1_15961_16448_9:0:0_11:0:0_cee	0	150	13.000	NC_039553.1	15961	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_15962_16457_5:0:0_10:0:0_f60	0	150	13.000	NC_039553.1	15962	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_15964_16479_4:0:0_6:0:0_838	0	150	13.000	NC_039553.1	15964	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	0	0.000
NC_039553.1_15964_16432_6:0:0_9:0:0_214e	0	150	13.000	NC_039553.1	15964	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15964_16474_7:0:0_13:0:0_2397	0	150	13.000	NC_039553.1	15964	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	0	0.000
NC_039553.1_15567_16113_8:0:0_9:0:0_4c9	0	150	13.000	NC_039553.1	15964	1	60	147M3S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	3	3	147	0.000000	0.500000	0	0.000
NC_039553.1_15604_16113_5:0:0_8:0:0_183a	0	150	13.000	NC_039553.1	15964	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_15966_16439_7:0:0_3:0:0_1599	0	150	13.000	NC_039553.1	15966	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	1	1.000
NC_039553.1_15966_16512_7:0:0_11:0:0_1e2f	0	150	13.000	NC_039553.1	15966	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	1	1.000
NC_039553.1_15968_16450_3:0:0_10:0:0_831	0	150	13.000	NC_039553.1	15968	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	0	0.000
NC_039553.1_15971_16378_12:0:0_4:0:0_d1a	0	150	13.000	NC_039553.1	15971	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972600	0.971429	0	0.000
NC_039553.1_15570_16120_11:0:0_6:0:0_29f	0	150	13.000	NC_039553.1	15971	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986486	0.985714	0	0.000
NC_039553.1_15972_16527_10:0:0_12:0:0_d29	0	150	13.000	NC_039553.1	15972	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_15974_16477_11:0:0_4:0:0_1ff4	0	150	13.000	NC_039553.1	15974	0	59	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	0	0.000
NC_039553.1_15975_16524_9:0:0_7:0:0_bdd	0	150	13.000	NC_039553.1	15975	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	1	1.000
NC_039553.1_15653_16124_9:0:0_8:0:0_1802	0	150	13.000	NC_039553.1	15975	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	1.000
NC_039553.1_15716_16126_5:0:0_5:0:0_d0f	0	150	13.000	NC_039553.1	15977	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	0	0.000
NC_039553.1_15979_16414_6:0:0_4:0:0_1fab	0	150	13.000	NC_039553.1	15979	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_15567_16128_13:0:0_8:0:0_1c66	0	150	13.000	NC_039553.1	15979	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15663_16129_8:0:0_6:0:0_184a	0	150	13.000	NC_039553.1	15980	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	0	0.000
NC_039553.1_15981_16513_3:0:0_6:0:0_157f	0	150	13.000	NC_039553.1	15981	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	1	0.000
NC_039553.1_15642_16130_4:0:0_7:0:0_301	0	150	13.000	NC_039553.1	15981	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	1	0.000
NC_039553.1_15635_16130_6:0:0_15:0:0_20bd	0	150	13.000	NC_039553.1	15981	1	56	147M3S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	3	3	147	0.000000	0.500000	0	0.000
NC_039553.1_15986_16472_3:0:0_6:0:0_be	0	150	13.000	NC_039553.1	15986	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	0	0.000
NC_039553.1_15986_16452_9:0:0_14:0:0_205	0	150	13.000	NC_039553.1	15986	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_15638_16135_1:0:0_8:0:0_482	0	150	13.000	NC_039553.1	15986	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	3	1.000
NC_039553.1_15728_16135_12:0:0_10:0:0_afb	0	150	13.000	NC_039553.1	15986	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	0	0.000
NC_039553.1_15673_16132_8:0:0_6:0:0_fc5	0	150	13.000	NC_039553.1	15986	1	60	3S147M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	3	0	3	3	0.000000	0.500000	0	0.000
